"Timestamp","Solution Area","Joint","Detection","Confidence %","Severity","Encoder Pulses","Temperature °C","Humidity %","Vibration Pulses","Acoustic Pulses","Acoustic Raw","Motor Current A","Remarks","Maintenance Action"
"2026-09-08T11:23:22.738003","AI Vision / Joint Inspection","Joint 3","joint_damage","29.6","NORMAL","1471","28.1","69.6","0","0","317","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:21.686514","AI Vision / Joint Inspection","Joint 2","joint_damage","29.6","NORMAL","1451","28.1","69.6","0","0","704","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:20.678366","AI Vision / Joint Inspection","Joint 2","joint_damage","29.8","NORMAL","1430","28.1","70.6","0","0","759","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:18.936692","AI Vision / Joint Inspection","Joint 1","joint_damage","29.8","NORMAL","1390","28.1","69.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:17.823681","AI Vision / Joint Inspection","Joint 5","joint_damage","29.8","NORMAL","1370","28.1","69.6","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:17.275072","AI Vision / Joint Inspection","Joint 4","joint_damage","29.8","NORMAL","1348","28.1","69.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:16.924575","AI Vision / Joint Inspection","Joint 4","joint_damage","34.3","NORMAL","1348","28.1","69.1","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:14.319645","AI Vision / Joint Inspection","Joint 3","joint_damage","34.3","NORMAL","1304","28.1","71.3","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:13.700054","AI Vision / Joint Inspection","Joint 2","joint_damage","28.0","NORMAL","1282","28.1","71.3","0","0","1107","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:13.206347","AI Vision / Joint Inspection","Joint 1","joint_damage","28.0","NORMAL","1282","28.1","71.3","0","0","1107","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:12.488418","AI Vision / Joint Inspection","Joint 1","joint_damage","47.2","NORMAL","1261","28.1","71.3","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:08.766367","AI Vision / Joint Inspection","Joint 5","joint_damage","27.4","WARNING","1216","28.1","71.3","0","0","155","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:03.349959","AI Vision / Joint Inspection","Joint 5","joint_damage","54.4","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:23:02.887366","AI Vision / Joint Inspection","Joint 5","joint_damage","37.6","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:59.710084","AI Vision / Joint Inspection","Joint 5","joint_damage","33.2","WARNING","1216","28.1","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:58.731262","AI Vision / Joint Inspection","Joint 5","joint_damage","27.8","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:56.547332","AI Vision / Joint Inspection","Joint 5","joint_damage","27.9","WARNING","1216","28.1","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:55.266825","AI Vision / Joint Inspection","Joint 5","joint_damage","30.3","WARNING","1216","28.1","71.3","0","0","12","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:54.397320","AI Vision / Joint Inspection","Joint 5","joint_damage","46.7","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:53.609665","AI Vision / Joint Inspection","Joint 5","joint_damage","29.1","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:51.322433","AI Vision / Joint Inspection","Joint 5","joint_damage","37.9","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:50.473123","AI Vision / Joint Inspection","Joint 5","joint_damage","27.4","WARNING","1216","28.1","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:48.965660","AI Vision / Joint Inspection","Joint 5","joint_damage","33.2","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:47.248212","AI Vision / Joint Inspection","Joint 5","joint_damage","31.4","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:46.601525","AI Vision / Joint Inspection","Joint 5","joint_damage","36.8","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:45.495715","AI Vision / Joint Inspection","Joint 5","joint_damage","29.7","WARNING","1216","28","71.3","0","0","164","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:44.553257","AI Vision / Joint Inspection","Joint 5","joint_damage","50.9","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:44.007612","AI Vision / Joint Inspection","Joint 5","joint_damage","42.0","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:43.331230","AI Vision / Joint Inspection","Joint 5","joint_damage","38.3","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:42.297706","AI Vision / Joint Inspection","Joint 5","joint_damage","47.6","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:41.520280","AI Vision / Joint Inspection","Joint 5","joint_damage","46.0","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T11:22:40.682047","AI Vision / Joint Inspection","Joint 5","joint_damage","28.8","WARNING","1216","28","71.3","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:19:34.944190","AI Vision / Joint Inspection","Joint 1","joint_damage","34.1","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:19:29.818821","AI Vision / Joint Inspection","Joint 1","joint_damage","46.8","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:19:24.705290","AI Vision / Joint Inspection","Joint 1","joint_damage","46.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:57.427656","AI Vision / Joint Inspection","Joint 1","joint_damage","31.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:56.430591","AI Vision / Joint Inspection","Joint 1","joint_damage","27.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:55.700901","AI Vision / Joint Inspection","Joint 1","joint_damage","29.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:55.417302","AI Vision / Joint Inspection","Joint 1","joint_damage","30.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:54.705556","AI Vision / Joint Inspection","Joint 1","joint_damage","34.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:54.412177","AI Vision / Joint Inspection","Joint 1","joint_damage","26.6","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:53.421270","AI Vision / Joint Inspection","Joint 1","joint_damage","33.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:52.521720","AI Vision / Joint Inspection","Joint 1","joint_damage","25.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:52.263871","AI Vision / Joint Inspection","Joint 1","joint_damage","28.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:51.421554","AI Vision / Joint Inspection","Joint 1","joint_damage","31.6","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:49.002361","AI Vision / Joint Inspection","Joint 1","joint_damage","28.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:48.515192","AI Vision / Joint Inspection","Joint 1","joint_damage","28.1","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:44.464281","AI Vision / Joint Inspection","Joint 1","joint_damage","26.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:41.623636","AI Vision / Joint Inspection","Joint 1","joint_damage","41.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:40.990787","AI Vision / Joint Inspection","Joint 1","joint_damage","28.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:36.640386","AI Vision / Joint Inspection","Joint 1","joint_damage","32.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:36.408833","AI Vision / Joint Inspection","Joint 1","joint_damage","30.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:30.416342","AI Vision / Joint Inspection","Joint 1","joint_damage","27.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:29.415593","AI Vision / Joint Inspection","Joint 1","joint_damage","32.6","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:18:27.391660","AI Vision / Joint Inspection","Joint 1","joint_damage","36.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:17:19.133832","AI Vision / Joint Inspection","Joint 1","joint_damage","26.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:17:17.669064","AI Vision / Joint Inspection","Joint 1","joint_damage","26.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:17:07.709312","AI Vision / Joint Inspection","Joint 1","joint_damage","45.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:17:00.912809","AI Vision / Joint Inspection","Joint 1","joint_damage","47.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:53.566978","AI Vision / Joint Inspection","Joint 1","joint_damage","33.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:50.305807","AI Vision / Joint Inspection","Joint 1","joint_damage","31.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:47.222073","AI Vision / Joint Inspection","Joint 1","joint_damage","39.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:45.264606","AI Vision / Joint Inspection","Joint 1","joint_damage","28.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:44.605083","AI Vision / Joint Inspection","Joint 1","joint_damage","35.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:43.096187","AI Vision / Joint Inspection","Joint 1","joint_damage","34.6","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:42.431030","AI Vision / Joint Inspection","Joint 1","joint_damage","45.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:41.738274","AI Vision / Joint Inspection","Joint 1","joint_damage","42.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:41.050808","AI Vision / Joint Inspection","Joint 1","joint_damage","32.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:39.806642","AI Vision / Joint Inspection","Joint 1","joint_damage","29.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:39.267790","AI Vision / Joint Inspection","Joint 1","joint_damage","29.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:37.534028","AI Vision / Joint Inspection","Joint 1","joint_damage","25.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:36.255026","AI Vision / Joint Inspection","Joint 1","joint_damage","31.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:35.862538","AI Vision / Joint Inspection","Joint 1","joint_damage","27.3","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:34.584638","AI Vision / Joint Inspection","Joint 1","joint_damage","33.2","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:33.140037","AI Vision / Joint Inspection","Joint 1","joint_damage","30.1","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:32.621263","AI Vision / Joint Inspection","Joint 1","joint_damage","26.7","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:31.737081","AI Vision / Joint Inspection","Joint 1","joint_damage","35.6","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:30.399622","AI Vision / Joint Inspection","Joint 1","joint_damage","38.9","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:25.792139","AI Vision / Joint Inspection","Joint 1","joint_damage","57.9","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:23.731953","AI Vision / Joint Inspection","Joint 1","joint_damage","38.1","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:21.400789","AI Vision / Joint Inspection","Joint 1","joint_damage","55.0","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:20.032037","AI Vision / Joint Inspection","Joint 1","joint_damage","48.1","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:16.549410","AI Vision / Joint Inspection","Joint 1","joint_damage","35.3","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:16.531407","AI Vision / Joint Inspection","Joint 1","joint_damage","48.8","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:10.731890","AI Vision / Joint Inspection","Joint 1","joint_damage","43.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:08.767203","AI Vision / Joint Inspection","Joint 1","joint_damage","44.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:06.833737","AI Vision / Joint Inspection","Joint 1","joint_damage","44.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:06.099776","AI Vision / Joint Inspection","Joint 1","joint_damage","41.3","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:16:05.102544","AI Vision / Joint Inspection","Joint 1","joint_damage","41.7","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:09:23.623317","AI Vision / Joint Inspection","Joint 1","joint_damage","25.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:08:33.039729","AI Vision / Joint Inspection","Joint 1","joint_damage","43.1","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:08:24.234534","AI Vision / Joint Inspection","Joint 1","joint_damage","27.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:08:22.653285","AI Vision / Joint Inspection","Joint 1","joint_damage","34.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:08:03.901403","AI Vision / Joint Inspection","Joint 1","joint_damage","48.8","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:07:03.358847","AI Vision / Joint Inspection","Joint 1","joint_damage","26.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:03:38.164532","AI Vision / Joint Inspection","Joint 1","joint_damage","34.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:03:30.053513","AI Vision / Joint Inspection","Joint 1","joint_damage","30.2","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:03:00.895676","AI Vision / Joint Inspection","Joint 1","joint_damage","25.9","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:56.078536","AI Vision / Joint Inspection","Joint 1","joint_damage","61.6","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:50.913392","AI Vision / Joint Inspection","Joint 1","joint_damage","26.3","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:39.840072","AI Vision / Joint Inspection","Joint 1","joint_damage","40.1","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:38.268192","AI Vision / Joint Inspection","Joint 1","joint_damage","28.9","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:37.535402","AI Vision / Joint Inspection","Joint 1","joint_damage","37.5","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:13.352564","AI Vision / Joint Inspection","Joint 1","joint_damage","39.6","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:11.879870","AI Vision / Joint Inspection","Joint 1","joint_damage","37.8","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:04.533424","AI Vision / Joint Inspection","Joint 1","joint_damage","55.5","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:02:04.393593","AI Vision / Joint Inspection","Joint 1","joint_damage","46.6","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:51.913431","AI Vision / Joint Inspection","Joint 1","joint_damage","27.0","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:48.072858","AI Vision / Joint Inspection","Joint 1","joint_damage","30.4","NORMAL","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:46.086596","AI Vision / Joint Inspection","Joint 1","joint_damage","31.9","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:44.062161","AI Vision / Joint Inspection","Joint 1","joint_damage","36.7","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:43.081537","AI Vision / Joint Inspection","Joint 1","joint_damage","27.4","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:42.088384","AI Vision / Joint Inspection","Joint 1","joint_damage","38.6","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
"2026-09-08T10:01:40.081876","AI Vision / Joint Inspection","Joint 1","joint_damage","35.5","WARNING","1216","28","71.4","0","0","0","0","AI abnormality detected: joint damage; Warning condition recorded","Isolate the affected conveyor section when operationally safe and perform targeted joint/belt inspection."
